AREACD,No central heating,Mains gas only,Electric only,Oil only,Renewable energy only
E02002489,0.480604342,42.99589856,4.843563372,null,null
E02002540,-0.010034542,43.04671853,1.709851221,null,null
E02003861,0.581729347,43.03991667,2.163066529,0.722232186,null
E02003890,0.870706643,43.2775928,1.719815585,0.410686958,null
E02004028,0.477715027,42.64752055,2.017899539,5.626526933,0.165998276
E02004436,0.774969904,43.1701296,5.5573102,null,null
E02004550,0.380769038,42.96845516,12.55546653,null,null
E02005145,1.193241927,42.75709093,3.178299401,1.882613386,0.014061746
E02005168,0.620251541,43.4250906,5.564656449,0.425029225,null
E02005653,1.149460801,42.96606572,5.01532808,null,null
E02006483,0.791617845,43.11395096,5.142078971,null,null
E02006575,0.71337157,42.54467293,2.607979126,0.457221887,null
E02006584,0.000266254,43.0869801,2.062624205,null,null
E02006624,0.754796233,42.51816362,2.347354155,null,null
E02006709,0.961228156,42.58234847,2.257131394,2.341243925,0.627751081
E02006791,0.979862354,43.36641827,7.895710002,null,0.293237852
E02007042,0.766646317,43.34084303,3.331573479,2.080592936,null
W02000127,1.815521628,43.46514756,3.278416667,14.05495126,0.970209019
W02000352,0.836639949,43.40037288,1.753607332,null,null
W02000364,1.173580668,42.79616511,6.1597994,null,0.024555964
E02000859,1.418337435,43.11794792,11.28891221,null,-0.303040291
E02001044,0.239067795,43.37304871,1.003204407,null,null
E02001235,0.78576957,42.92894229,3.690456036,null,null
E02001400,0.652084252,43.23306353,2.330183881,null,null
E02001423,0.369156827,42.82736655,1.695841812,null,null
E02001750,0.721781854,43.20695365,2.115183584,null,null
E02001763,0.60691508,42.49162421,1.766470577,null,null
E02001861,1.159781979,42.96724615,5.010635725,null,null
E02002273,1.282733097,42.4901789,1.035374203,null,null
E02002360,0.992765762,43.08524264,5.753826161,null,null
E02002456,0.991735771,42.94720352,5.59032564,null,null
E02002714,0.047820765,42.67889072,0.997629422,5.694287461,0.648626741
E02003843,0.749059623,43.22185677,1.618747551,-0.284121992,null
E02004455,-0.066040091,42.85221218,1.278450432,3.34700174,null
E02000204,1.375065108,42.52782076,4.245351965,null,null
E02001190,0.287590298,42.56772348,4.364844062,null,0.912678901
E02001388,1.091685068,42.71903724,2.652477927,null,null
E02001850,0.806216933,42.90190971,2.618721406,null,null
E02001954,1.598807165,42.67264454,5.983060363,null,null
E02002422,0.489849559,42.72133549,0.853817332,null,null
E02002589,0.011314402,43.32101089,0.084100657,0.201987597,null
E02002640,1.304855095,42.78318421,7.214080438,null,null
E02002832,0.605952111,42.62307459,4.890215872,0.402765979,0.279343827
E02003260,0.487544403,42.67888065,5.01659173,null,null
E02003550,1.219028111,42.63083189,8.136579415,null,null
E02003772,0.089532105,43.2704556,3.221594097,0.628689599,null
E02003788,0.164872865,43.28415227,3.710304151,4.483822812,0.605172014
E02004332,0.078229326,42.85877459,1.436666208,3.287669782,0.420478115
E02004850,0.838210461,43.2540789,4.317641051,null,null
E02005183,1.074235626,43.00075651,0.773141754,null,null
E02006113,1.051027904,42.37629871,9.581553626,1.234780598,null
E02006133,0.490049751,42.60370775,3.494813231,0.384064454,null
E02006536,0.981107035,42.45591383,2.567817194,0.185305831,null
E02006706,0.626828084,43.26276178,8.222689232,null,null
E02007031,-0.115375679,42.83054392,1.663430569,5.71562969,0.796514135
W02000324,0.486954742,42.57208794,0.200126999,0.408098642,null
E02000159,0.663512915,42.70581462,0.778153129,null,null
E02000280,0.881239016,43.01294724,8.4041155,0.060045854,-0.13272944
E02000713,0.485349956,43.22367859,1.409977588,null,null
E02000733,1.77695376,42.8658161,7.443804889,null,null
E02001287,0.236301001,43.14193796,1.669640993,0.668258503,null
E02001382,1.278548455,42.36322764,0.694577081,null,null
E02001653,0.52432375,42.41328674,6.380631985,null,null
E02002015,0.024609977,42.45950119,2.880202669,null,null
E02002217,1.765535142,42.3426152,5.424403625,null,null
E02002332,0.438120125,43.1095071,1.491988335,null,null
E02002474,0.545859933,42.46162934,2.819241094,null,null
E02003419,1.517360491,43.23038849,4.428109894,null,null
E02004309,0.19137551,42.25367118,2.926343906,null,null
E02004868,0.190939143,42.42936494,4.339166295,0.044645934,null
E02005256,1.078693717,42.78245472,2.150604187,null,null
E02005670,1.916840304,42.79102388,18.67418553,null,0.406199801
E02005814,0.776150733,42.88841091,3.138782797,2.027424178,null
E02006001,-0.164133201,42.92439461,2.658483355,1.154038005,0.621442317
E02006068,1.793550313,43.13790162,5.319483099,0.543441172,null
E02006138,1.407733525,42.87700924,3.996919392,null,null
E02006721,-0.111751049,43.20370964,0.580258663,null,null
E02006768,1.196749596,43.20537013,3.358709024,null,null
E02007041,1.074294519,42.88966579,4.150305365,13.48451276,1.214163164
W02000403,0.853789056,43.16314605,5.079114737,0.592352563,null
E02000267,0.912579081,43.04415427,6.209056723,null,0.550504302
E02000523,1.741066319,42.93691873,10.11586103,null,null
E02001031,0.344920089,42.6424007,3.499577633,null,null
E02001140,0.681949918,42.18963123,3.668162335,null,null
E02001183,0.791926571,42.76446867,5.322316198,null,null
E02001262,1.103658646,42.62052355,4.221971629,null,null
E02001452,1.135512747,42.8684836,1.335451747,null,null
E02001679,0.749119438,42.87413434,1.212627384,null,null
E02001828,0.707888057,43.12237191,7.300608549,null,null
E02001928,1.012626852,42.40815228,3.08232133,null,null
E02002044,0.474368509,42.93629247,1.787781876,null,null
E02002658,0.864659081,42.25674342,4.171358343,null,null
E02003245,0.859493114,42.84114933,2.438021585,null,null
E02003246,1.014049461,42.25243449,3.784135527,0.503509609,null
E02003794,0.890956972,42.37236965,3.531228871,5.131774816,0.745937066
E02004944,0.472480298,42.63591311,4.828176399,null,null
E02006215,0.179051121,42.52808522,0.904155831,4.878860048,0.721726973
W02000373,0.372057496,42.22222178,1.304944093,null,null
W02000393,0.690584562,43.0769832,2.39959696,null,null
W02000400,0.514650965,42.35771839,6.14571303,null,-0.260721689
E02000077,1.245686554,42.80449379,3.21535339,null,null
E02000453,0.615602422,42.79731038,3.568211097,null,null
E02000700,2.173975028,42.69979682,6.269331077,null,null
E02001104,0.171555798,42.09556653,1.648406698,null,null
E02001175,0.453572463,42.57284757,3.80137388,null,null
E02001179,0.718667537,42.77306866,4.374592392,null,null
E02001459,1.207576913,42.86776241,1.753431333,null,null
E02002499,0.120240074,42.91830808,3.074654284,null,null
E02002785,0.429372034,43.02405595,1.906394056,0.100066632,0.336659139
E02003298,0.989972327,42.70309874,2.081964264,null,null
E02003466,0.733122155,42.88212924,3.356309694,null,null
E02003792,0.252601541,42.47047263,5.238725193,12.78395842,1.457522785
E02004453,0.894743687,42.77391971,5.041624598,0.499073724,0.365074385
E02004978,2.035943413,42.38396324,15.23582453,null,null
E02005674,1.319691517,42.58207188,15.53037837,0.445199447,null
E02005996,0.617896581,42.4515406,5.722037782,7.581115588,0.967128265
E02006790,0.174873873,42.49012902,2.625835446,2.580867577,0.651857914
W02000218,0.823062631,42.49743875,1.210557153,0.045900155,null
E02000101,1.323751064,42.59890655,7.318477531,null,null
E02000239,0.753265311,42.06428013,2.711314045,null,null
E02000801,0.877730718,42.94100036,3.827938564,null,null
E02001237,1.162565456,42.28967244,4.858492565,null,null
E02001734,0.65004337,42.77931552,4.769150356,null,null
E02002080,0.510839694,42.26451653,4.537392594,null,null
E02002390,0.754560549,42.01927588,4.352994861,null,null
E02002482,0.58088777,42.63183794,0.875573301,null,null
E02002654,0.944858229,42.33710143,2.162515744,null,null
E02002762,0.070495092,42.01988584,1.459132451,0.651556457,0.522145928
E02002874,0.673360287,42.78194033,4.567284208,null,null
E02002935,0.399663565,42.93986368,0.885918229,null,null
E02003217,0.37637792,42.10203759,3.647141161,-0.287546176,null
E02003346,0.260530552,42.82393895,2.274409098,null,null
E02003394,1.076820039,41.99340415,4.97875871,null,null
E02003887,0.325172387,42.41368634,0.658391344,0.576631957,0.398793798
E02004545,0.403969326,42.61632018,6.199393456,0.396175481,null
E02004581,0.212499906,42.13217811,2.345277626,6.348420468,0.809056606
E02004864,0.476754903,42.05713668,3.336095113,0.113009837,null
E02005020,0.694657996,41.98949165,3.082556124,1.291628967,null
E02005402,0.494232184,42.35381502,2.783625425,0.678861624,null
E02005651,-0.08915255,42.93469763,2.065165756,0.896259698,null
E02005747,1.515094755,42.38429934,6.741641693,0.195937856,null
E02006086,0.277169535,42.08237855,2.222628718,1.782071247,null
E02006289,0.823993189,42.34468057,7.618101655,12.69162917,0.702487126
E02006291,0.836659701,42.43990264,8.239668375,3.02618404,0.314724809
E02006309,0.691663247,42.57113291,3.161652566,0.280405386,null
E02006967,0.214355447,42.52050578,1.064217297,null,null
E02000226,1.101574812,42.54180958,1.507360376,null,null
E02000600,1.228842904,42.32511497,8.049428289,null,null
E02001135,1.191826994,41.9882571,4.900505994,null,null
E02001226,0.789104162,42.13215269,1.911393192,null,null
E02002026,0.820729719,42.46983581,2.239870681,null,null
E02002210,1.295520277,42.55931781,0.754420147,null,null
E02002290,0.564101955,42.83908273,0.865427002,null,null
E02002324,-0.146710654,42.17958697,1.762458173,0.499413886,0.302876447
E02003056,0.503019313,42.40279804,2.420462866,null,null
E02003382,0.899123854,42.42297624,7.165438396,0.705472695,null
E02003846,1.04253789,42.40358719,2.146216317,-0.052988359,null
E02004016,1.387151633,42.05104674,6.0794542,3.045856036,0.409615373
E02004326,0.052448592,41.95468793,1.534962704,1.571897012,-0.155606193
E02004827,0.134019891,42.00079195,1.64344095,0.714404679,null
E02006102,1.004024062,42.86213699,3.644133454,0.762791325,0.283020322
E02006667,0.83702057,42.50311503,3.268470676,1.126112466,null
W02000035,1.234792916,42.65754924,4.776759192,3.183556285,0.813037823
E02000019,0.640755171,42.53744477,4.187226847,null,null
E02000122,1.235580715,42.06937148,5.020237449,null,null
E02000413,1.160424752,42.29292149,3.02173869,null,null
E02001343,0.544885867,41.9832749,1.798773772,0.950107569,null
E02001862,1.025153967,42.06670081,4.963536813,null,null
E02002136,0.586405827,42.65405486,6.192439419,null,null
E02002328,0.814562434,42.04617867,1.741767066,1.315567607,0.140971641
E02002546,0.380254025,42.58041831,2.655389703,null,null
E02003197,0.54853149,42.22112972,2.84538094,null,null
E02003309,0.470365472,42.42722303,4.930158929,null,null
E02004531,0.708468851,42.25643831,2.238442206,0.088543193,null
E02005130,1.785297086,42.35999047,3.989827841,7.47376585,0.925166878
E02005692,0.514755602,42.61616987,3.182174218,1.497933744,0.842652629
E02006139,1.230096128,42.4229303,7.930889688,0.409408897,null
E02006161,0.527506625,42.16130101,0.843767159,0.896010124,null
E02006440,0.559400524,42.49598168,1.952156234,0.422097131,null
E02000695,0.820969542,42.53308049,2.563602634,null,null
E02000959,0.84520232,42.68852207,2.923613828,null,null
E02001056,1.335943094,42.58485388,7.232655959,null,null
E02001357,0.662264098,41.76785912,0.790315964,null,null
E02001652,2.101570696,41.81797639,13.94972054,null,null
E02001932,0.773367323,41.88788857,4.225659325,null,null
E02002331,0.23708452,42.55906264,5.472838569,0.741310396,0.575638879
E02002776,0.695219981,42.0876663,5.157143953,0.593497426,0.368309825
E02002955,0.606707524,41.83835512,3.655146522,null,null
E02003129,0.703334377,42.18006132,1.736134213,null,null
E02003176,0.758241619,41.76917525,3.490260279,null,null
E02004424,null,42.37371025,1.741358001,null,null
E02004590,2.071012489,42.43925336,14.5046878,4.350948793,2.266322291
E02005095,0.75983174,42.00208566,1.519388831,1.857625126,0.325476569
E02005372,0.644636245,41.90264461,3.487454964,12.65922251,1.69932266
E02005428,1.79971086,42.57653642,4.856335837,8.935655826,0.311956636
E02006487,0.306375358,42.06724778,5.031899257,null,null
E02006554,0.504179774,42.16902693,6.088416752,-0.164190063,null
E02007062,null,42.34179674,0.849184172,null,null
E02000171,1.686989165,42.49001201,5.718067383,null,null
E02000197,1.560910289,41.94772289,6.789604626,null,null
E02000452,1.5682009,41.92724792,9.023634761,null,null
E02000507,0.301028585,42.31705074,0.963319386,null,null
E02000802,0.848625985,41.76589301,4.11228492,null,0.548814781
E02000864,1.422537352,42.49189653,18.89598528,null,-0.127838769
E02001336,0.466618837,42.22200961,3.486299996,null,null
E02001474,0.847068244,42.46302079,3.888980413,null,null
E02001777,0.626242528,41.99239502,3.005062384,null,null
E02001809,0.213174276,41.99723199,2.76339103,null,0.246615023
E02001976,1.083312376,42.40788334,6.204839426,null,null
E02001996,1.55720225,42.21586294,8.12185212,null,null
E02002222,0.521979479,42.5067886,2.270493373,null,null
E02002297,0.622049709,42.30016486,1.385976787,null,null
E02002858,0.410008348,41.91721364,4.007273072,null,0.408036417
E02003297,0.411528033,42.09021954,3.416482977,null,null
E02003585,1.116464627,42.52442723,3.677945742,0.592968488,null
E02003894,2.032477912,42.0965015,7.34883047,3.333311677,0.998860424
E02003986,1.925162172,42.27462543,2.057556311,0.646350174,null
E02004383,1.175600935,41.98605841,3.654970654,0.549294361,0.669880173
E02004854,1.483424812,42.44346204,7.637056751,null,null
E02004924,-0.264824451,42.04866002,2.973421152,null,null
E02004987,0.746980485,42.51416986,4.954420471,null,null
E02005336,0.496124468,41.70087164,2.350981701,null,null
E02005488,0.551548807,42.07033236,4.894651321,0.685169938,-0.161243495
E02006132,0.869983626,41.8541507,2.642256151,0.493883528,null
E02006318,0.932844971,42.24711323,2.968187114,null,null
E02006410,1.110646602,41.81601725,7.693904433,null,null
E02007052,0.540785071,42.51099836,7.566068045,0.659815362,-0.226576636
W02000405,0.964570046,42.51184248,1.563731049,null,null
E02000918,1.145940743,42.32364718,8.30367153,null,null
E02001223,0.416108595,42.14602551,2.081240801,null,null
E02001266,1.089992838,42.11586959,4.895057812,null,null
E02001659,0.978278432,42.34764809,1.046510829,null,null
E02002006,0.629607214,42.36320626,2.553127211,null,null
E02002171,0.572367678,42.20334249,5.280918917,null,null
E02003416,0.527689998,41.88035807,9.942466907,null,null
E02005723,0.417160286,42.29439557,4.080772569,0.4576591,0.539042346
E02005870,0.331779278,41.95168228,4.009447598,null,null
W02000267,0.121737787,41.75299798,1.266832298,null,null
E02000636,0.212021542,42.10358772,4.100794622,null,null
E02000792,0.970570379,41.73882123,4.850171423,-0.164397916,null
E02002010,0.877865402,41.61964433,12.68181161,null,null
E02002069,1.490520076,42.15607868,5.516203494,null,null
E02002359,0.773827969,41.55352537,1.235214717,0.627912616,null
E02002719,0.514174472,41.58643977,1.260193177,0.712182827,null
E02002812,0.145499623,41.61798045,4.132691517,null,null
E02003296,0.907749209,41.94000609,1.46647429,null,null
E02003567,0.468105212,41.95583537,4.720895386,null,null
E02003914,2.016577834,42.24110359,7.569464049,1.004891457,0.01487985
E02003952,1.538528888,41.7629837,11.08775922,4.322132603,1.812877923
E02004664,1.106429466,42.20339426,6.402979152,0.369574163,-0.028036212
E02004911,0.772867534,42.08140653,4.451505847,0.603736038,null
E02005058,1.095487312,41.60651148,1.991065279,null,null
E02006331,0.313884406,41.97823324,1.040891595,null,null
E02006602,0.821946745,41.65431527,1.703263955,5.453650192,0.977583245
E02000337,0.386601897,41.4061608,2.372372355,null,null
E02001090,0.486269646,42.03067917,5.223287088,null,null
E02001485,0.775253791,41.46570514,1.142790221,null,null
E02002160,0.331021215,41.61335815,2.825745717,null,null
E02002228,1.327486638,41.623843,3.507611186,null,null
E02002708,0.094524888,42.02942122,3.520463152,-0.151574253,null
E02002828,0.697836364,41.5888412,3.379475536,null,null
E02003506,1.07438242,41.50103973,4.307093691,null,null
E02003824,0.326085081,41.65775506,1.900047227,0.535381038,null
E02003991,0.852316935,41.83888715,1.149764913,4.189726215,0.189272272
E02004722,0.203694335,42.12670837,4.391503538,0.653129601,null
E02004970,1.009226091,42.04993947,6.927280016,null,null
E02005262,0.280370381,41.4490965,7.683802883,0.914270425,0.577609627
E02005408,0.491715914,41.80238343,3.421167917,3.70533558,0.303291139
E02005628,0.790647973,42.14732376,3.633196337,6.048092688,1.339751018
E02005872,0.027189786,42.23251338,1.266504002,0.583236835,0.150980932
E02006312,0.091770941,41.97873965,3.354469139,9.24521528,1.114097856
E02006659,0.520839328,41.52926586,4.687282608,3.395958298,-0.199935052
W02000179,-0.262491913,41.38254958,0.797596774,0.57146788,null
W02000338,0.246611668,42.0544168,1.819311991,8.03804754,0.731772808
W02000410,1.279486127,41.64234911,3.904150266,null,null
E02000281,1.866079542,41.55597292,10.01044827,null,null
E02000355,1.231227648,41.87532658,4.178364002,null,null
E02001077,1.050553292,41.97904228,4.925735821,null,null
E02001355,1.206013672,42.11209343,2.628872995,null,null
