MSOA11CD,07/03/2020,14/03/2020,05/03/2020,28/03/2020,04/04/2020,11/04/2020,18/04/2020,25/04/2020,02/05/2020,09/05/2020,16/05/2020,23/05/2020,30/05/2020,13/06/2020
E02004190,,,2,,,,,,,,,,,
E02004191,,,2,,,,,,,,,,,
E02004192,,,2,,,,,,,,,,,
E02004193,,,2,,,,,,,,,,,
E02004194,,,2,,,,,,,,,,,
E02004195,,,2,,,,,,,,,,,
E02004196,,,2,,,,,,,,,,,
E02004197,,,2,,,,,,,,,,,
E02004198,,,2,,,,,,,,,,,
E02004199,,,2,,,,,,,,,,,
E02004200,,,2,,,,,,,,,,,
E02004201,,,2,,,,,,,,,,,
E02004202,,,2,,,,,,,,,,,
E02004203,,,2,,,,,,,,,,,
E02004204,,,2,,,,,,,,,,,
E02004205,,,2,,,,,,,,,,,
E02004206,,,2,,,,,,,,,,,
E02004207,,,2,,,,,,,,,,,
E02004208,,,2,,,,,,,,,,,
E02004209,,,2,,,,,,,,,,,
E0200450,,,2,,,,,,,,,,,
E0200451,,,2,,,,,,,,,,,
E0200452,,,2,,,,,,,,,,,
E0200453,,,2,,,,,,,,,,,
E0200454,,,2,,,,,,,,,,,
E0200455,,,2,,,,,,,,,,,
E0200456,,,2,,,,,,,,,,,
E0200457,,,2,,,,,,,,,,,
E0200458,,,2,,,,,,,,,,,
E0200459,,,2,,,,,,,,,,,
E0200430,,,2,,,,,,,,,,,
E0200431,,,2,,,,,,,,,,,
E0200432,,,2,,,,,,,,,,,
E0200433,,,2,,,,,,,,,,,
E0200434,,,2,,,,,,,,,,,
E0200435,,,2,,,,,,,,,,,
E0200436,,,2,,,,,,,,,,,
E0200437,,,2,,,,,,,,,,,
E0200438,,,2,,,,,,,,,,,
E0200439,,,2,,,,,,,,,,,
E02004230,,,2,,,,,,,,,,,
E02004231,,,2,,,,,,,,,,,
E02004232,,,2,,,,,,,,,,,
E02004233,,,2,,,,,,,,,,,
E02004234,,,2,,,,,,,,,,,
E02004235,,,2,,,,,,,,,,,
E02004236,,,2,,,,,,,,,,,
E02004237,,,2,,,,,,,,,,,
E02004238,,,2,,,,,,,,,,,
E02004239,,,2,,,,,,,,,,,
E02004240,,,2,,,,,,,,,,,
E02004241,,,2,,,,,,,,,,,
E02004242,,,2,,,,,,,,,,,
E02004243,,2,2,2,,,,,,,,,,
E02004244,,2,2,2,,,,,,,,,,
E02004245,,2,2,2,,,,,,,,,,
E02004246,,,2,2,,,,,,,,,,
E02004247,,,2,2,,,,,,,,,,
E02004248,,,2,2,,,,,,,,,,
E02004249,,,2,2,,,,,,,,,,
E02004250,,,2,2,,,,,,,,,,
E02004251,,,2,2,,,,,,,,,,
E02004252,,,2,2,,,,,,,,,,
E02004253,,,2,2,,,,,,,,,,
E02004254,,,2,2,,,,,,,,,,
E02004255,,,2,2,,,,,,,,,,
E02004256,,,2,2,,,,,,,,,,
E02004257,,,2,2,,,,,,,,,,
E02004258,,,2,2,,,,,,,,,,
E02004259,,,2,2,,,,,,,,,,
E0200440,,,2,2,,,,,,,,,,
E0200441,,,2,2,,,,,,,,,,
E0200442,,,2,2,,,,,,,,,,
E0200443,,,2,2,,,,,,,,,,
E0200444,,,2,2,,,,,,,,,,
E0200445,,,2,,,,,,,,,,,
E0200446,,,2,,,,,,,,,,,
E0200447,,,2,,,,,,,,,,,
E0200448,,,2,,,,,,,,,,,
E0200453,,,2,2,,,,,,,,,,
E02004270,,,2,2,,,,,,,,,,
E02004271,,,2,2,,,,,,,,,,
E02004272,,,2,2,,,3.27,,,,,,,
E02004273,,,2,,,,,,,,,,,
E02004274,,,2,2,,,,,,,,,,
E02004275,,,2,2,,,,,,,,,,
E02004276,,,2,2,,,,,,,,,,
E02004277,,,2,2,,,3.27,,,,,,,
E02004278,,,2,2,,,,,,,,,,
E02004279,,,2,2,,,,,,,,,,
E02004280,,,2,,,,,,,,,,,
E02004281,,,2,,,,,,,,,,,
E02004282,,,2,,,,,,,,,,,
E02004283,,,2,,,,,,,,,,,
E02004284,,,2,,,,,,,,,,,
E02004285,,,2,,,,,,,,,,,
E02004286,,,2,,,,,,,,,,,
E02004287,,,2,,,,,,,,,,,
E02004288,,,2,,,,,,,,,,,
E02004289,,,2,,,,,,,,,,,
E0200460,,3,3,3,3,3,1,,,,,,,
E0200461,,3,3,3,3,3,1,2.2,,,,,,
E0200462,,3,3,,3,3,1,,,,,,,
E0200463,,3,3,3,3,3,1,2.2,,,,,,
E0200464,,3,3,3,3,3,1,2.2,,,,,,
E0200465,,3,,,3,3,1,,,,,,,
E0200466,,3,3,3,3,3,1,2.2,,,,,,
E0200467,,3,3,3,3,3,1,2.2,,,,,,
E0200468,,3,3,3,3,3,1,2.2,,,,,,
E0200469,,3,3,3,3,3,1,2.2,,,,,,
E02004300,,3,3,3,3,3,1,2.2,,,,,,
E02004301,,3,3,3,3,3,1,2.2,,,,,,
E02004302,,3,3,3,3,3,1,2.2,,,,,,
E02004303,,3,3,3,3,3,1,2.2,,,,,,
E02004304,,3,3,3,3,3,1,2.2,4.47,3.95,,,,
E02004305,,3,3,3,3,3,1,2.2,,,,,,
E02004306,,3,3,3,3,3,1,2.2,,,,,,
E02004307,,3,3,3,3,3,1,2.2,,,,,,
E02004308,,3,3,3,3,3,1,,,,,,,
E02004309,,3,3,3,3,3,1,2.2,,,,,,
E02004310,,3,3,3,3,3,1,2.2,,,,,,
E02004311,,3,,,3,3,1,,,,,,,
E02004312,,3,3,,3,3,1,,,,,,,
E02004313,,3,3,3,3,3,1,,,,,,,
E02004314,,3,3,3,3,3,1,3.65,4.82,,,,,
E02004315,,3,3,3,3,3,1,2.2,4.82,,,,,
E02004316,,3,3,3,3,3,1,2.2,,,,,,
E02004317,,3,3,3,3,3,1,2.2,,,,,,
E02004318,,3,3,3,3,3,1,,,,,,,
E02004319,,3,3,,3,3,1,,,,,,,
E02004320,,3,,,3,3,1,,,,,,,
E0200435,,3,,,3,3,1,,,,,,,
E0200433,,3,,,3,3,1,,,,,,,
E02004323,,3,,,3,3,1,,,,,,,
E02004324,,3,,,3,3,1,,,,,,,
E02004325,,3,,,3,3,1,,,,,,,
E0200434,,3,,,3,3,1,,,,,,,
E02004327,,3,,,3,3,1,,,,,,,
E02004328,,3,,,3,3,1,,,,,,,
E0200436,,3,,,3,3,1,,,,,,,
E02004330,,3,,,3,3,1,1.33,3.99,,,,,
E02004331,,3,,,3,3,1,,,,,,,
E02004332,,3,,,3,3,1,1.33,,,,,,
E02004333,,3,3,3,3,3,1,,,,,,,
E02004334,,3,,,3,3,1,1.33,,,,,,
E02004335,,3,3,3,3,3,1,,,,,,,
E02004336,,3,3,3,3,3,1,,,,,,,
E02004337,,3,3,3,3,3,1,,,,,,,
E02004338,,3,3,3,3,3,1,,,,,,,
E02004339,,3,,,3,3,1,1.33,,,,,,
E02004340,,3,3,3,3,3,1,,,,,,,
E02004341,,3,3,3,3,3,1,,,,,,,
E02004342,,3,3,3,3,3,1,1.33,,,,,,
E02004343,,3,3,3,3,3,1,1.33,,,,,,
E02004344,,3,3,3,3,3,1,1.33,,,,,,
E02004345,,3,3,3,3,3,1,,,,,,,
E02004346,,3,3,3,3,3,1,,,,,,,
E02004347,,3,3,3,3,3,1,,,,,,,
E02004348,,3,3,3,3,3,1,,,,,,,
E02004349,,3,3,3,3,3,1,,,,,,,
E02004350,,3,3,3,3,3,1,,,,,,,
E02004351,,3,3,3,3,3,1,,,,,,,
E02004352,,3,3,3,3,3,1,,,,,,,
E02004353,,3,3,3,3,3,1,,,,14.78,6.13,4.32,
E02004354,,3,3,3,3,3,1,,,,,,,
E02004355,,3,3,3,3,3,1,,,,,,,
E02004379,,,,7,5,7,,,,,,,,
E02004380,,,,6,5,7,,,,,,,,
E02004381,,,,6,5,7,,,,,,,,
E02004382,,,,6,5,7,4.96,,,,,,,
E02004383,,,,6,5,7,,,,,,,,
E02004384,,,,6,5,7,,,,,,,,
E02004385,,,,6,5,7,,,,,,,,
E02004386,,,,6,,7,,,,,,,,
E02004387,,,,6,5,7,,,,,,,,
E02004388,,,,6,5,7,,,,,,,,
E02004389,,,,6,,7,,,,,,,,
E02004390,,,,6,,7,,,,,,,,
E02004391,,,,6,,7,,,,,,,,
E02004392,,,,5,,,,,,,,,,
E02004393,,,,5,,,,,,,,,,
E02004394,,,,5,,,,,,,,,,
E02004395,,,,5,,,,,,,,,,
E02004403,,,,10,5,7,5,,,,,,,
E02004404,,,,5,5,,,,,,,,,
E02004405,,,,5,5,7,,,,,,,,
E02004406,,,,5,5,7,,,,,,,,
E02004407,,,,5,5,,9.84,,,6.47,,,,
E02004408,,,,5,5,7,,,,,,,,
E02004409,,,,7,5,7,5,,,,,,,
E02004410,,,,7,5,7,,,,,,,,
E02004411,,,,7,5,7,,,,,,,,
E02004412,,,,10,5,,,,,,,,,
E02004413,,,,10,5,,,,,,,,,
E02004414,,,,6,5,7,,,,,,,,
E02004415,,,,6,5,7,,,,,,,,
E02004416,,,,6,,,,,,,,,,
E02004417,,,,6,,,,,,,,,,
E02004418,,,,6,,,,,,,,,,
E02004419,,,,6,,,,,,,,,,
E02004420,,,,6,,7,,,,,,,,
E0200445,,,,6,,,,,,,,,,
E02004423,,,,6,,,,,,,,,,
E02004424,,,,5,1,1,9,,,,,,,
E02004425,,,,5,1,1,9,,,,,,,
E0200444,,,,5,1,1,9,,,,,,,
E02004427,,,,5,1,1,9,,,,,,,
E02004428,,,,5,1,1,9,,,,,,,
E0200446,,,,5,1,1,9,,,,,,,
E02004430,,,,5,1,1,9,,,,,,,
E02004431,,,,5,1,1,9,,,,,,,
E02004432,,,,5,1,1,9,,,,,,,
E02004433,,,,5,1,1,9,,,,,,,
E02004434,,,,5,1,1,9,,,,,,,
E02004435,,,,5,1,1,9,,,,,,,
E02004436,,,,5,1,1,9,,,,,,,
E02004437,,,,5,1,1,9,,,,,,,
E02004438,,,,5,1,1,9,,,,,,,
E02004439,,,,5,1,1,9,,,,,,,
E02004440,,,,5,1,1,9,,,,,,,
E02004441,,,,5,1,1,9,,,,,,,
E02004442,,,,5,1,1,9,,,,,,,
E02004443,,,,5,1,1,9,,,,,,,
E02004444,,,,5,1,1,9,,,,,,,
E02004445,,,,5,1,1,9,,,,,,,
E02004446,,1,,7,1,1,,,,,,,,
E02004447,,,,,1,1,,,,,,,,
E02004448,,1,,7,1,1,,,,,,,,
E02004449,,,,,1,1,9,,,,,,,
E02004450,,1,,7,1,1,,,,,,,,
E02004451,,,,,1,1,9,,,,,,,
E02004452,,,,7,1,1,9,,,,,,,
E02004453,,,,7,1,1,9,,,,,,,
E02004454,,,,7,1,1,9,,,,,,,
E02004455,,,,7,1,1,9,,,,,,,
E02004456,,,,7,1,1,9,,,,,,,
E02004457,,,,7,1,1,9,,,,,,,
E02004458,,,,7,1,1,9,,,,,,,
E02004459,,,,,1,1,9,,,,,,,
E02004460,,,,7,1,1,9,,,,,,,
E02004461,,,,7,1,1,9,,,,,,,
E02004462,,,,7,1,1,9,,,,,,,
E02004463,,,,7,1,1,9,,,,,,,
E02004464,,,,5,1,1,9,,,,,,,
E02004465,,,,5,1,1,9,,,,,,,
E02004466,,,,5,1,1,9,,,,,,,
E02004467,,,,5,1,1,9,,,,,,,
E02004468,,,,5,1,1,9,,,,,,,
E02004413,,,,5,1,1,9,,,,,,,
E02004470,,,,5,1,1,9,,,,,,,
E02004471,,,,5,1,1,9,,,,,,,
E02004472,,,,5,1,1,9,,,,,,,
E02004473,,,,5,1,1,9,,,,,,,
E02004474,,,,5,1,1,9,,,,,,,
E02004475,,,,5,1,1,9,,,,,,,
E02004476,,,,5,1,1,9,,,,,,,
E02004477,,,,5,1,1,9,,,,,,,
E02004478,,,,5,1,1,9,,,,,,,
E02004479,,,,5,1,1,9,,,,,,,
E02004480,,,,5,1,1,9,,,,,,,
E02004481,,,,5,1,1,9,,,,,,,
E02004482,,,,5,1,1,9,,,,,,,
E02004483,,,,5,1,1,9,,,,,,,
E02004484,,,,5,1,1,9,,,,,,,
E02004485,,,,8,1,1,9,,,,,,,
E02004486,,,,8,1,1,9,,,,,,,
E02004487,,,,8,1,1,9,,,,,,,
E02004488,,,,8,1,1,9,,,,,,,
E02004489,,,,8,1,1,9,,,,,,,
E02004490,,,,8,1,1,9,,,,,,,
E02004491,,,,5,1,1,9,,,,,,,
E02004492,,,,5,1,1,9,,,,,,,
E02004493,,,,5,1,1,9,,,,,,,
E02004494,,,,5,1,1,9,,,,,,,
E02004495,,,,5,1,1,9,,,,,,,
E02004496,,,,5,1,1,9,,,,,,,
E02004497,,,,5,1,1,9,,,,,,,
E02004498,,,,5,1,1,9,,,,,,,
E02004499,,,,5,1,1,9,,,,,,,
E02004500,,,,5,1,1,9,,,,,,,
E02004501,,,,5,1,1,9,,,,,,,
E02004502,,,,5,1,1,9,,,,,,,
E02004503,,,,5,1,1,9,,,,,,,
E02004504,,,,5,1,1,9,,,,,,,
E02004505,,,,5,1,1,9,,,,,,,
E02004506,,,,,1,1,1.53,,,,,,,
E02004507,,,,,1,1,1.39,,,,,,,
E02004508,,,,,1,1,,,,,,,,
E02004509,,,,,1,1,,,,,,,,
E02004512,,,,,1,1,,,,,,,,
E02004513,,,,,1,1,,,,,,,,
E02004514,,,,,1,1,,,,,,,,
E02004515,,,,,1,1,9,,,,,,,
E02004516,,,,,1,1,,,,,,,,
E02004517,,,,,1,1,9,,,,,,,
E02004518,,,,,1,1,,,,,,,,
E02004519,,,,,1,1,,,,,,,,
E02004520,,,,,1,1,,,,,,,,
E0200455,,,,,1,1,,,,,,,,
E0200453,,,,,1,1,,,,,,,,
E02004523,,,,,1,1,,,,,,,,
E02004524,,,,,1,1,9,,,,,,,
E02004525,,,,,1,1,9,,,,,,,
E0200454,,,,,1,1,9,,,,,,,
E02004527,,,,1,1,1,,,,,,,,
E02004528,,,1,1,1,1,,,,,,,,
E0200456,,,,8,1,1,9,,,,,,,
E02004530,,,,8,1,1,9,,,,,,,
E02004531,,,,1,1,1,,,,,,,,
E02004532,,,,1,1,1,,,,,,,,
E02004533,,5,1,1,1,1,,,,,,,,
E02004534,,5,1,1,1,1,,,,,,,,
E02004535,,5,1,1,1,1,,,,,,,,
E02004536,,,,1,1,1,,,,,,,,
E02004537,,5,,1,1,1,,,,,,,,
E02004538,,5,,1,1,1,,,,,,,,
E02004539,,5,,1,1,1,,,,,,,,
E02004540,,5,,1,1,1,,,,,,,,
E02004541,,5,,1,1,,,,,,,,,
E02004542,,,,1,1,1,,,,,,,,
E02004543,,,,8,1,1,,,,,,,,
E02004544,,,1,1,1,1,,,,,,,,
E02004545,,,1,1,1,1,,,,,,,,
E02004546,,,1,1,1,1,,,,,,,,
E02004547,,,1,1,1,1,,,,,,,,
E02004548,,,,1,1,1,,,,,,,,
E02004549,,,1,1,1,1,,,,,,,,
E02004550,,,1,1,1,1,,,,,,,,
E02004551,,,,1,1,1,,,,,,,,
E02004552,,,1,1,1,1,,,,,,,,
E02004553,,,1,1,1,1,,,,,,,,
E02004554,,,1,1,1,1,,,,,,,,
E02004555,,,,,1,1,9,,,,,,,
E02004556,,,,,1,1,9,,,,,,,
E02004557,,,,5,1,1,9,,,,,,,
E02004558,,,,5,1,1,9,,,,,,,
E02004559,,,,5,1,1,9,,,,,,,
E02004560,,,,5,1,1,9,,,,,,,
E02004561,,,,5,1,1,9,,,,,,,
E02004562,,,,5,1,1,9,,,,,,,
E02004563,,,,5,1,1,9,,,,,,,
E02004564,,,,5,1,1,9,,,,,,,
E02004565,,,,5,1,1,9,,,,,,,
E02004566,,,,5,1,1,9,,,,,,,
E02004567,,,,5,1,1,9,,,,,,,
E02004568,,,,5,1,1,9,,,,,,,
E02004513,,,,5,1,1,9,,,,,,,
E02004570,,,,5,1,1,9,,,,,,,
E02004571,,,,5,1,1,9,,,,,,,
E02004572,,,,5,1,1,9,,,,,,,
E02004573,,,,,1,1,1.53,,,,,,,
E02004574,,,,,1,1,1.53,,,,,,,
E02004575,,,,,1,1,1.53,,,,,,,
E02004576,,,,,1,1,1.53,,,,,,,
E02004577,,,,,1,1,1.39,,,,,,,
E02004578,,,,,1,1,1.53,,,,,,,
E02004579,,,,,1,1,1.39,,,,,,,
E02004580,,,,,1,1,1.39,,,,,,,
E02004581,,,,,1,1,1.39,,,,5.1,4.65,,
E02004582,,,,,1,1,1.39,,,,,,,
E02004583,,,,,1,1,,,,,,4.65,,
E02004584,,,,,1,1,1.39,,,,,,,
E02004585,,,,,1,1,,,,,,,,
E02004586,,,,,1,1,,,,,,,,
E02004587,,,,,1,1,,,,,,,,
E02004588,,,,,1,1,,,,,,,,
E02004589,,,,,1,1,,,,,,,,
E02004590,,,,,1,1,,,,,,,,
E02004591,1,1,,8,1,1,,,,,,,,
E02004592,1,1,,8,1,1,,,,,,,,
E02004593,1,1,,1,1,1,,,,,,,,
E02004594,,1,,8,1,1,,,,,,,,
E02004595,,1,,1,1,1,3.89,,,,,,,
E02004596,,1,,8,1,1,2.83,,,,,,,
E02004597,,1,,8,1,1,9,,,,,,,
E02004598,,,,8,1,1,9,,,,,,,
E02004599,,,,1,1,1,,,,,,,,
E02004600,,,2,2,2,2,1.57,,,,,,,
E02004601,,,2,2,2,2,1.57,,,,,,,
E02004602,,,2,2,2,2,1.57,,,,,,,
E02004603,,,2,2,2,2,1.57,,,,,,,
E02004604,,,2,2,2,2,1.57,,,,,,,
E02004605,,,2,2,2,2,1.57,,,,,,,
E02004606,,,2,2,2,2,1.57,,,,,,,
E02004607,,,2,2,2,2,1.57,,,,,,,
E02004608,,,2,2,2,2,1.57,,,,,,,
E02004609,,,2,2,2,2,1.57,,,,,,,
E02004610,,,2,2,2,2,1.57,,,,,,,
E02004611,,,2,2,2,2,1.57,,,,,,,
E02004612,,,2,2,2,2,1.57,,,,,,,
E02004613,,,2,2,2,2,1.57,,,,,,,
E02004614,,,2,2,2,2,1.57,,,,,,,
E02004615,,,2,2,2,2,1.57,,,,,,,
E02004616,,,2,2,2,2,1.57,,,,,,,
E02004617,,2,2,2,2,2,1.57,,,,,,,
E02004618,,,2,2,2,2,1.57,,,,,,,
E02004619,,2,2,2,2,2,1.57,,,,,,,
E02004620,,2,2,2,2,2,1.57,,,,,,,
E0200465,,2,2,2,2,2,1.57,,,,,,,
E0200463,,2,2,2,2,2,1.57,,,,,,,
E02004623,,2,2,2,2,2,1.57,,,,,,,
E02004624,,2,2,2,2,2,1.57,,,,,,,
E02004625,,2,2,2,2,2,1.57,,,,,,,
E0200464,,,2,2,2,2,1.57,,,,,,,
E02004627,,,2,2,2,2,1.57,,,,,,,
E02004628,,,2,2,2,,1.57,,,,,,,
E0200466,,,2,2,2,,1.57,,,,,,,
E02004630,,,2,2,2,,1.57,,,,,,,
E02004631,,,2,2,,,1.57,,,,,,,
E02004632,,,2,2,,,1.57,,,,,,,
E02004633,,,2,2,2,,1.57,,,,,,,
E02004634,,,2,2,2,,1.57,,,,,,,
E02004635,,,2,2,,,,,,,,,,
E02004636,,,2,2,2,2,1.57,,,,,,,
E02004637,,,2,2,2,2,1.57,,,,,,,
E02004638,,,2,2,2,2,1.57,,,,,,,
E02004639,,,2,2,2,2,1.57,,,,,,,
E02004640,,,2,2,2,2,1.57,,,,,,,
E02004641,,,2,2,2,2,1.57,,,,,,,
E02004642,,,2,2,2,2,1.57,,,,,,,
E02004643,,,2,2,2,2,1.57,,,,,,,
E02004644,,,2,2,2,2,1.57,,,,,,,
E02004645,,,2,2,2,2,1.57,,,,,,,
E02004646,,,2,2,2,2,1.57,,,,,,,
E02004647,,,2,2,2,2,1.57,7.8,5.12,,,,,
E02004648,,,2,2,2,2,1.57,,,,,,,
E02004649,,,2,2,2,2,1.57,,,,,,,
E02004650,,,2,2,2,2,1.57,,,,,,,
E02004651,,,2,2,2,2,1.57,,,,,,,
E02004652,,,2,2,2,2,1.57,,,,,,,
E02004653,,,2,2,2,2,1.57,,,,,,,
E02004654,,,2,2,2,2,1.57,,,,,,,
E02004655,,,2,2,2,2,1.57,,,,,,,
E02004656,,,2,2,2,2,1.57,,,,,,,
E02004657,,,2,2,2,2,1.57,,,,,,,
E02004658,,,2,2,2,2,1.57,,,,,,,
E02004659,,,2,2,2,2,1.57,,,,,,,
E02004660,,,2,2,2,2,1.57,,,,,,,
E02004661,,,2,2,2,2,1.57,,,,,,,
E02004662,,,2,2,2,,1.57,,,,,,,
E02004663,,,2,2,2,2,1.57,,,,,,,
E02004664,,,2,2,2,2,1.57,,,,,,,
E02004665,,,2,2,2,2,1.57,,,,,,,
E02004666,,,2,2,2,2,1.57,,,,,,,
E02004667,,,2,2,2,2,1.57,,,,,,,
E02004668,,,2,2,2,2,1.57,,,,,,,
E02004613,,,2,2,2,2,1.57,,,,,,,
E02004670,,,2,2,2,2,1.57,,,,,,,
E02004671,,,2,2,2,2,1.57,,,,,,,
E02004672,,,2,2,2,2,1.57,,,,,,,
E02004673,,,2,2,2,2,1.57,,,,,,,
E02004674,,,2,2,2,2,1.57,,,,,,,
E02004675,,2,2,2,2,2,,,,,,,,
E02004676,,2,2,2,2,2,,,,,,,,
E02004677,,2,2,2,2,2,1.8,,,,,,,
E02004678,,2,2,2,2,2,1.8,,,,,,,
E02004679,,2,2,2,2,2,,,,,,,,
E02004680,,2,2,2,2,2,,,,,,,,
E02004681,,2,2,2,2,2,,,,,,,,
E02004682,,2,2,2,2,2,,,,,,,,
E02004683,,2,2,2,2,2,,,,,,,,
E02004684,,2,2,2,2,2,,,,,,,,
E02004685,,2,2,2,2,2,,,,,,,,
E02004686,,2,2,2,2,2,,,,,,,,
E02004687,,2,2,2,2,2,,,,,,,,
E02004688,,2,2,2,2,2,,,,,,,,
E02004689,,2,2,2,2,2,1.8,,,,,,,
E02004130,,2,2,2,2,2,,,,,,,,
E02004131,,2,2,2,2,2,,,,,,,,
E02004132,,2,2,2,2,2,,,,,,,,
E02004133,,2,2,2,2,2,,,,,,,,
E02004134,,2,2,2,2,2,1.8,,,,,,,
E02004135,,2,2,2,2,2,,,,,,,,
E02004136,,2,2,2,2,2,1.8,,,,,,,
E02004137,,2,2,9,,7,,,,,,,,
E02004138,,2,2,9,,7,,,,,,,,
E02004139,,2,2,9,,7,,2,,,,,,
E02004700,,2,,9,,7,,,,,,,,
E02004702,,2,,9,,7,,,,,,,,
E02004703,,2,2,9,,,,,,,,,,
E02004704,,2,,9,,7,,,,,,,,
E02004705,,2,,,,7,,,,,,,,
E02004706,,2,,9,,7,,,,,,,,
E02004707,,2,2,9,,7,,,,,,,,
E02004708,,2,2,,,7,,,,,,,,
E02004709,,2,2,,,7,,,,,,,,
E02004710,,2,2,,,7,,,,,,,,
E02004712,,2,2,2,,,1.8,,,,,,,
E02004713,,2,2,2,,,,,,,,,,
E02004714,,2,2,2,,,1.8,,,,,,,
E02004715,,2,2,2,,,,,,,,,,
E02004716,,2,2,9,,,,,,,,,,
E02004717,,2,2,2,,,,,,,,,,
E02004718,,2,2,2,,,,,,,,,,
E02004719,,2,2,9,,,,,,,,,,
E02004720,,2,2,9,,,,,,,,,,
E0200475,,2,2,9,,,,,,,,,,
E0200473,,2,2,9,,,,,,,,,,
E02004723,,2,2,9,,,,,,,,,,
E02004724,,2,2,9,,,,,,,,,,
E02004725,,2,2,9,,,,,,,,,,
E0200474,,2,2,9,,,,,,,,,,
E02004727,,2,2,9,,,,,,,,,,
E02004728,,2,2,,,,,,,,,,,
E0200476,,2,2,,,,,,,,,,,
E02004730,,2,2,,,,,,,,,,,
E02004731,,2,2,,,,,,,,,,,
E02004732,,2,2,,,,,,,,,,,
E02004733,,2,2,,,,,,,,,,,
E02004734,,2,2,,,,,,,,,,,
E02004735,,2,2,,,,,,,,,,,
E02004736,,2,2,,,,,,,,,,,
E02004737,,2,2,,,,,,,,,,,
E02004738,,2,2,,,,,,,,,,,
E02004739,,2,2,,,,,,,,,,,
E02004740,,2,2,,,,,,,,,,,
E02004741,,2,2,,,,,,,,,,,
E02004742,,2,2,,,,,,,,,,,
E02004743,,2,2,,,,,,,,,,,
E02004744,,2,2,,,,,,,,,,,
E02004745,,2,2,,,,,,,,,,,
E02004746,,2,2,,,,,,,,,,,
E02004747,,2,2,,,,,,,,,,,
E02004748,,2,2,,,,,,,,,,,
E02004749,,2,2,,,,,,,,,,,
E02004750,,2,2,,,,4.64,,,,,,,
E02004751,,2,,9,2,2,,,,,,,,
E02004752,,2,,9,2,2,,,,,,,,
E02004753,,2,,9,2,2,,,,,,,,
E02004754,,2,,9,2,2,,,,,,,,
E02004755,,2,,9,2,2,,,,,,,,
E02004756,,2,2,9,2,2,,,,,,,,
E02004757,,2,,9,2,,,,,,,,,
E02004758,,2,,9,2,,,,,,,,,
E02004759,,2,,9,2,,,,,,,,,
E02004760,,2,,9,2,,,,,,,,,
E02004761,,2,2,9,2,2,,,,,,,,
E02004764,,2,2,,,7,,,,,,,,
E02004765,,2,2,,,7,,,,,,,,
E02004766,,2,2,,,7,,,,,,,,
E02004767,,2,2,,,7,,,,,,,,
E02004768,,2,2,,,7,,,,,,,,
E02004713,,2,2,,,7,,,,,,,,
E02004770,,2,2,,,7,,,,,,,,
E02004771,,2,2,,,7,,,,,,,,
E02004772,,2,2,,,7,,,,,,,,
E02004774,,2,,,,7,,,,,,,,
E02004775,,2,2,,,7,,,,,,,,
E02004776,,,,,,7,,,,,,,,
E02004777,,,,,,7,,,,,,,,
E02004778,,,,,,7,,,,,,,,
E02004779,,2,2,2,,,,,,,,,,
E02004780,,2,2,2,,,,,,,,,,
E02004781,,2,2,2,,,,,,,,,,
E02004782,,2,2,2,,,,,,,,,,
E02004783,,2,2,2,,,,,,,,,,
E02004784,,2,2,2,,,5.25,,,,,,,
E02004785,,2,2,2,,,,,,,,,,
E02004786,,2,2,9,,,,,,,,,,
E02004787,,2,2,9,,,,,,,,,,
E02004788,,2,2,2,,,,,,,,,,
E02004789,,2,2,9,,,,,,,,,,
E02004790,,2,2,2,,,,,,,,,,
E02004791,,2,2,,,,,,,,,,,
E02004792,,2,2,,,,,,,,,,,
E02004793,,2,2,,,,,,,,,,,
E02004794,,,2,,,,,,,,,,,
E02004795,,,2,,,,,,,,,,,
E02004796,,,2,,,,,,,,,,,
E02004797,,,2,,,,,,,,,,,
E02004798,,,2,,,,,,,,,,,
E02004799,,,2,,,,,,,,,,,
E02004800,,,2,,,,,,,,,,,
E02004801,,,2,,,,,,,,,,,
E02004802,,2,,9,2,,,,,,,,,
E02004803,,2,,9,2,,,,,,,,,
E02004804,,2,,9,2,2,,,,,,,,
E02004805,,2,,9,2,7,1.67,,,,,,,
E02004806,,2,,9,2,,,,,,,,,
E02004807,,2,,9,2,,,,,,,,,
E02004808,,2,,9,,7,1.67,,,,,,,
E02004809,,2,,9,,7,1.67,,,,,,,
E02004810,,2,,9,5,7,1.67,,,,,,,
E02004811,,2,,9,,7,1.67,,,,,,,
E02004812,,2,,9,5,7,1.67,3.54,,,,,,
E02004813,,2,,9,5,7,1.67,3.54,,,,,,
E02004814,,2,2,2,2,2,1.8,,,,,,,
E02004815,,2,2,2,2,2,1.8,,,,,,,
E02004816,,2,2,2,2,2,1.8,,,,,,,
E02004817,,2,2,2,2,2,1.8,,,,,,,
E02004818,,2,2,2,2,2,1.8,,,,,,,
E02004819,,2,2,2,2,2,1.8,,,,,,,
E02004820,,2,2,2,2,,1.8,,,,,,,
E0200485,,2,2,2,2,,1.8,,,,,,,
E0200483,,2,2,2,,,1.8,,,,,,,
E02004823,,2,2,2,,,1.8,,,,,,,
E02004824,,2,2,2,,,1.8,,,,,,,
E02004825,,2,2,2,,,1.8,,,,,,,
E0200484,,2,2,2,,,1.8,,,,,,,
E02004827,,2,2,2,,,1.8,,,,,,,
E02004828,,2,2,2,,,,,,,,,,
